,entity,orig_arc,final_arc,arc_reduce,orig_sdArc,final_sdArc,sdArc_reduce
5952,I87P65,4,4,0%,2,2,0%
5953,I87P66,4,4,0%,2,2,0%
5954,I87P67,4,4,0%,2,2,0%
5955,I87P68,4,4,0%,2,2,0%
5956,I87P69,4,4,0%,2,2,0%
5957,I87P70,4,4,0%,2,2,0%
5958,I87P71,4,4,0%,2,2,0%
5959,I87P72,4,4,0%,2,2,0%
5960,I87P73,4,4,0%,2,2,0%
5961,I87P74,4,4,0%,2,2,0%
5962,I87P75,4,4,0%,2,2,0%
5963,I87P76,4,4,0%,2,2,0%
5964,I87P77,4,4,0%,2,2,0%
5965,I87P78,4,4,0%,2,2,0%
5966,I87P79,4,4,0%,2,2,0%
5967,I87P80,4,4,0%,2,2,0%
5968,I87P81,4,4,0%,2,2,0%
5969,I87P82,4,4,0%,2,2,0%
5970,I87P83,4,4,0%,2,2,0%
5971,I87P84,4,4,0%,2,2,0%
5972,I87P85,4,4,0%,2,2,0%
5973,I87P86,4,4,0%,2,2,0%
5974,I87P87,4,4,0%,2,2,0%
5975,I87P88,4,4,0%,2,2,0%
5976,I87P89,4,4,0%,2,2,0%
5977,I87P90,4,4,0%,2,2,0%
5978,I87P91,4,4,0%,2,2,0%
5979,I87P92,4,4,0%,2,2,0%
5980,I87P93,4,4,0%,2,2,0%
5981,I87P94,4,4,0%,2,2,0%
5982,I87P95,4,4,0%,2,2,0%
