entity,orig_node,final_node,node_reduce,orig_arc,final_arc,arc_reduce,orig_sdArc,final_sdArc,sdArc_reduce
I88P23,4,4,0%,3,3,0%,3,3,0%
I88P24,4,4,0%,3,3,0%,3,3,0%
I88P25,4,4,0%,3,3,0%,3,3,0%
I88P26,4,4,0%,3,3,0%,3,3,0%
I88P27,4,4,0%,3,3,0%,3,3,0%
I88P28,4,4,0%,3,3,0%,3,3,0%
I88P29,4,4,0%,3,3,0%,3,3,0%
I88P30,4,4,0%,3,3,0%,3,3,0%
I88P31,4,4,0%,3,3,0%,3,3,0%
I88P32,4,4,0%,3,3,0%,3,3,0%
I88P33,4,4,0%,3,3,0%,3,3,0%
I88P34,4,4,0%,3,3,0%,3,3,0%
I88P35,4,4,0%,3,3,0%,3,3,0%
I88P36,4,4,0%,3,3,0%,3,3,0%
I89P00,3,3,0%,2,2,0%,2,2,0%
I89P01,3,3,0%,2,2,0%,2,2,0%
I89P02,3,3,0%,2,2,0%,2,2,0%
I89P03,3,3,0%,2,2,0%,2,2,0%
I89P04,3,3,0%,2,2,0%,2,2,0%
I89P05,3,3,0%,2,2,0%,2,2,0%
I89P06,3,3,0%,2,2,0%,2,2,0%
I89P07,3,3,0%,2,2,0%,2,2,0%
I89P08,3,3,0%,2,2,0%,2,2,0%
I89P09,3,3,0%,2,2,0%,2,2,0%
I89P10,3,3,0%,2,2,0%,2,2,0%
I89P11,3,3,0%,2,2,0%,2,2,0%
I89P12,3,3,0%,2,2,0%,2,2,0%
I89P13,3,3,0%,2,2,0%,2,2,0%
I89P14,3,3,0%,2,2,0%,2,2,0%
I90P00,3,3,0%,2,2,0%,2,2,0%
I90P01,3,3,0%,2,2,0%,2,2,0%
I90P02,3,3,0%,2,2,0%,2,2,0%
I90P03,3,3,0%,2,2,0%,2,2,0%
I90P04,3,3,0%,2,2,0%,2,2,0%
I90P05,3,3,0%,2,2,0%,2,2,0%
I90P06,3,3,0%,2,2,0%,2,2,0%
I90P07,3,3,0%,2,2,0%,2,2,0%
I90P08,3,3,0%,2,2,0%,2,2,0%
I90P09,3,3,0%,2,2,0%,2,2,0%
I90P10,3,3,0%,2,2,0%,2,2,0%
I90P11,3,3,0%,2,2,0%,2,2,0%
I90P12,3,3,0%,2,2,0%,2,2,0%
I90P13,3,3,0%,2,2,0%,2,2,0%
I90P14,3,3,0%,2,2,0%,2,2,0%
I90P15,3,3,0%,2,2,0%,2,2,0%
I90P16,3,3,0%,2,2,0%,2,2,0%
I90P17,3,3,0%,2,2,0%,2,2,0%
I90P18,3,3,0%,2,2,0%,2,2,0%
I90P19,3,3,0%,2,2,0%,2,2,0%
I90P20,3,3,0%,2,2,0%,2,2,0%
I90P21,3,3,0%,2,2,0%,2,2,0%
I90P22,3,3,0%,2,2,0%,2,2,0%
I90P23,3,3,0%,2,2,0%,2,2,0%
I90P24,3,3,0%,2,2,0%,2,2,0%
I90P25,3,3,0%,2,2,0%,2,2,0%
I90P26,3,3,0%,2,2,0%,2,2,0%
I90P27,3,3,0%,2,2,0%,2,2,0%
I90P28,3,3,0%,2,2,0%,2,2,0%
I90P29,3,3,0%,2,2,0%,2,2,0%
I90P30,3,3,0%,2,2,0%,2,2,0%
I90P31,3,3,0%,2,2,0%,2,2,0%
I90P32,3,3,0%,2,2,0%,2,2,0%
I90P33,3,3,0%,2,2,0%,2,2,0%
I90P34,3,3,0%,2,2,0%,2,2,0%
I90P35,3,3,0%,2,2,0%,2,2,0%
I90P36,3,3,0%,2,2,0%,2,2,0%
I90P37,3,3,0%,2,2,0%,2,2,0%
I90P38,3,3,0%,2,2,0%,2,2,0%
I90P39,3,3,0%,2,2,0%,2,2,0%
I90P40,3,3,0%,2,2,0%,2,2,0%
I90P41,3,3,0%,2,2,0%,2,2,0%
I90P42,3,3,0%,2,2,0%,2,2,0%
I90P43,3,3,0%,2,2,0%,2,2,0%
I90P44,3,3,0%,2,2,0%,2,2,0%
I90P45,3,3,0%,2,2,0%,2,2,0%
I90P46,3,3,0%,2,2,0%,2,2,0%
I90P47,3,3,0%,2,2,0%,2,2,0%
I90P48,3,3,0%,2,2,0%,2,2,0%
I90P49,3,3,0%,2,2,0%,2,2,0%
I90P50,3,3,0%,2,2,0%,2,2,0%
I90P51,3,3,0%,2,2,0%,2,2,0%
I90P52,3,3,0%,2,2,0%,2,2,0%
I90P53,3,3,0%,2,2,0%,2,2,0%
I90P54,3,3,0%,2,2,0%,2,2,0%
I90P55,3,3,0%,2,2,0%,2,2,0%
I90P56,3,3,0%,2,2,0%,2,2,0%
I90P57,3,3,0%,2,2,0%,2,2,0%
I90P58,3,3,0%,2,2,0%,2,2,0%
I90P59,3,3,0%,2,2,0%,2,2,0%
I90P60,3,3,0%,2,2,0%,2,2,0%
I90P61,3,3,0%,2,2,0%,2,2,0%
I90P62,3,3,0%,2,2,0%,2,2,0%
I90P63,3,3,0%,2,2,0%,2,2,0%
I90P64,3,3,0%,2,2,0%,2,2,0%
I90P65,3,3,0%,2,2,0%,2,2,0%
I90P66,3,3,0%,2,2,0%,2,2,0%
I90P67,3,3,0%,2,2,0%,2,2,0%
I90P68,3,3,0%,2,2,0%,2,2,0%
I90P69,3,3,0%,2,2,0%,2,2,0%
I90P70,3,3,0%,2,2,0%,2,2,0%
I90P71,3,3,0%,2,2,0%,2,2,0%
I90P72,3,3,0%,2,2,0%,2,2,0%
I90P73,3,3,0%,2,2,0%,2,2,0%
I90P74,3,3,0%,2,2,0%,2,2,0%
I90P75,3,3,0%,2,2,0%,2,2,0%
I90P76,3,3,0%,2,2,0%,2,2,0%
I90P77,3,3,0%,2,2,0%,2,2,0%
I90P78,3,3,0%,2,2,0%,2,2,0%
I90P79,3,3,0%,2,2,0%,2,2,0%
I90P80,3,3,0%,2,2,0%,2,2,0%
I90P81,3,3,0%,2,2,0%,2,2,0%
I90P82,3,3,0%,2,2,0%,2,2,0%
I90P83,3,3,0%,2,2,0%,2,2,0%
I90P84,3,3,0%,2,2,0%,2,2,0%
I90P85,3,3,0%,2,2,0%,2,2,0%
I90P86,3,3,0%,2,2,0%,2,2,0%
I90P87,3,3,0%,2,2,0%,2,2,0%
I90P88,3,3,0%,2,2,0%,2,2,0%
I90P89,3,3,0%,2,2,0%,2,2,0%
I90P90,3,3,0%,2,2,0%,2,2,0%
I90P91,3,3,0%,2,2,0%,2,2,0%
I90P92,3,3,0%,2,2,0%,2,2,0%
I90P93,3,3,0%,2,2,0%,2,2,0%
I90P94,3,3,0%,2,2,0%,2,2,0%
I90P95,3,3,0%,2,2,0%,2,2,0%
I91P00,3,3,0%,2,2,0%,2,2,0%
I91P01,3,3,0%,2,2,0%,2,2,0%
I91P02,3,3,0%,2,2,0%,2,2,0%
I91P03,3,3,0%,2,2,0%,2,2,0%
I91P04,3,3,0%,2,2,0%,2,2,0%
I91P05,3,3,0%,2,2,0%,2,2,0%
I91P06,3,3,0%,2,2,0%,2,2,0%
I91P07,3,3,0%,2,2,0%,2,2,0%
I91P08,3,3,0%,2,2,0%,2,2,0%
I91P09,3,3,0%,2,2,0%,2,2,0%
I91P10,3,3,0%,2,2,0%,2,2,0%
I91P11,3,3,0%,2,2,0%,2,2,0%
I91P12,3,3,0%,2,2,0%,2,2,0%
I91P13,3,3,0%,2,2,0%,2,2,0%
I91P14,3,3,0%,2,2,0%,2,2,0%
I91P15,3,3,0%,2,2,0%,2,2,0%
I91P16,3,3,0%,2,2,0%,2,2,0%
I91P17,3,3,0%,2,2,0%,2,2,0%
I91P18,3,3,0%,2,2,0%,2,2,0%
I91P19,3,3,0%,2,2,0%,2,2,0%
I91P20,3,3,0%,2,2,0%,2,2,0%
I91P21,3,3,0%,2,2,0%,2,2,0%
I91P22,3,3,0%,2,2,0%,2,2,0%
I91P23,3,3,0%,2,2,0%,2,2,0%
I91P24,3,3,0%,2,2,0%,2,2,0%
I91P25,3,3,0%,2,2,0%,2,2,0%
I91P26,3,3,0%,2,2,0%,2,2,0%
I91P27,3,3,0%,2,2,0%,2,2,0%
I91P28,3,3,0%,2,2,0%,2,2,0%
I91P29,3,3,0%,2,2,0%,2,2,0%
I92P00,9,9,0%,10,10,0%,3,3,0%
I92P01,9,9,0%,10,10,0%,3,3,0%
I92P02,9,9,0%,10,10,0%,3,3,0%
I92P03,9,9,0%,10,10,0%,3,3,0%
I92P04,9,9,0%,10,10,0%,3,3,0%
I92P05,9,9,0%,10,10,0%,3,3,0%
I92P06,9,9,0%,10,10,0%,3,3,0%
I92P07,9,9,0%,10,10,0%,3,3,0%
I92P08,9,9,0%,10,10,0%,3,3,0%
I92P09,9,9,0%,10,10,0%,3,3,0%
I92P10,9,9,0%,10,10,0%,3,3,0%
I92P11,9,9,0%,10,10,0%,3,3,0%
I92P12,9,9,0%,10,10,0%,3,3,0%
I92P13,9,9,0%,10,10,0%,3,3,0%
I92P14,9,9,0%,10,10,0%,3,3,0%
I92P15,9,9,0%,10,10,0%,3,3,0%
I92P16,9,9,0%,10,10,0%,3,3,0%
I92P17,9,9,0%,10,10,0%,3,3,0%
I92P18,9,9,0%,10,10,0%,3,3,0%
I92P19,9,9,0%,10,10,0%,3,3,0%
I92P20,9,9,0%,10,10,0%,3,3,0%
I92P21,9,9,0%,10,10,0%,3,3,0%
I92P22,9,9,0%,10,10,0%,3,3,0%
I92P23,9,9,0%,10,10,0%,3,3,0%
I92P24,9,9,0%,10,10,0%,3,3,0%
I92P25,9,9,0%,10,10,0%,3,3,0%
I92P26,9,9,0%,10,10,0%,3,3,0%
I92P27,9,9,0%,10,10,0%,3,3,0%
I92P28,9,9,0%,10,10,0%,3,3,0%
I92P29,9,9,0%,10,10,0%,3,3,0%
I92P30,9,9,0%,10,10,0%,3,3,0%
I92P31,9,9,0%,10,10,0%,3,3,0%
I92P32,9,9,0%,10,10,0%,3,3,0%
I92P33,9,9,0%,10,10,0%,3,3,0%
I92P34,9,9,0%,10,10,0%,3,3,0%
I92P35,9,9,0%,10,10,0%,3,3,0%
I92P36,9,9,0%,10,10,0%,3,3,0%
I92P37,9,9,0%,10,10,0%,3,3,0%
I92P38,9,9,0%,10,10,0%,3,3,0%
I92P39,9,9,0%,10,10,0%,3,3,0%
I92P40,9,9,0%,10,10,0%,3,3,0%
I92P41,9,9,0%,10,10,0%,3,3,0%
I92P42,9,9,0%,10,10,0%,3,3,0%
I92P43,9,9,0%,10,10,0%,3,3,0%
I93P00,6,6,0%,6,6,0%,2,2,0%
I93P01,6,6,0%,6,6,0%,2,2,0%
I93P02,6,6,0%,6,6,0%,2,2,0%
I93P03,6,6,0%,6,6,0%,2,2,0%
I93P04,6,6,0%,6,6,0%,2,2,0%
I93P05,6,6,0%,6,6,0%,2,2,0%
I93P06,6,6,0%,6,6,0%,2,2,0%
I93P07,6,6,0%,6,6,0%,2,2,0%
I93P08,6,6,0%,6,6,0%,2,2,0%
I93P09,6,6,0%,6,6,0%,2,2,0%
I93P10,6,6,0%,6,6,0%,2,2,0%
I93P11,6,6,0%,6,6,0%,2,2,0%
I93P12,6,6,0%,6,6,0%,2,2,0%
I93P13,6,6,0%,6,6,0%,2,2,0%
I93P14,6,6,0%,6,6,0%,2,2,0%
I93P15,6,6,0%,6,6,0%,2,2,0%
I93P16,6,6,0%,6,6,0%,2,2,0%
I93P17,6,6,0%,6,6,0%,2,2,0%
I93P18,6,6,0%,6,6,0%,2,2,0%
I93P19,6,6,0%,6,6,0%,2,2,0%
I93P20,6,6,0%,6,6,0%,2,2,0%
I93P21,6,6,0%,6,6,0%,2,2,0%
I93P22,6,6,0%,6,6,0%,2,2,0%
I93P23,6,6,0%,6,6,0%,2,2,0%
I93P24,6,6,0%,6,6,0%,2,2,0%
I93P25,6,6,0%,6,6,0%,2,2,0%
I93P26,6,6,0%,6,6,0%,2,2,0%
I93P27,6,6,0%,6,6,0%,2,2,0%
I93P28,6,6,0%,6,6,0%,2,2,0%
I93P29,6,6,0%,6,6,0%,2,2,0%
I93P30,6,6,0%,6,6,0%,2,2,0%
I93P31,6,6,0%,6,6,0%,2,2,0%
I93P32,6,6,0%,6,6,0%,2,2,0%
I93P33,6,6,0%,6,6,0%,2,2,0%
I93P34,6,6,0%,6,6,0%,2,2,0%
I93P35,6,6,0%,6,6,0%,2,2,0%
I93P36,6,6,0%,6,6,0%,2,2,0%
I93P37,6,6,0%,6,6,0%,2,2,0%
I93P38,6,6,0%,6,6,0%,2,2,0%
I93P39,6,6,0%,6,6,0%,2,2,0%
I93P40,6,6,0%,6,6,0%,2,2,0%
I93P41,6,6,0%,6,6,0%,2,2,0%
I93P42,6,6,0%,6,6,0%,2,2,0%
I93P43,6,6,0%,6,6,0%,2,2,0%
I93P44,6,6,0%,6,6,0%,2,2,0%
I93P45,6,6,0%,6,6,0%,2,2,0%
I93P46,6,6,0%,6,6,0%,2,2,0%
I93P47,6,6,0%,6,6,0%,2,2,0%
I93P48,6,6,0%,6,6,0%,2,2,0%
I93P49,6,6,0%,6,6,0%,2,2,0%
I93P50,6,6,0%,6,6,0%,2,2,0%
I93P51,6,6,0%,6,6,0%,2,2,0%
I94P00,3,3,0%,2,2,0%,2,2,0%
I94P01,3,3,0%,2,2,0%,2,2,0%
I94P02,3,3,0%,2,2,0%,2,2,0%
I94P03,3,3,0%,2,2,0%,2,2,0%
I94P04,3,3,0%,2,2,0%,2,2,0%
I94P05,3,3,0%,2,2,0%,2,2,0%
I94P06,3,3,0%,2,2,0%,2,2,0%
I94P07,3,3,0%,2,2,0%,2,2,0%
I94P08,3,3,0%,2,2,0%,2,2,0%
I94P09,3,3,0%,2,2,0%,2,2,0%
I94P10,3,3,0%,2,2,0%,2,2,0%
I94P11,3,3,0%,2,2,0%,2,2,0%
I94P12,3,3,0%,2,2,0%,2,2,0%
I94P13,3,3,0%,2,2,0%,2,2,0%
I94P14,3,3,0%,2,2,0%,2,2,0%
I94P15,3,3,0%,2,2,0%,2,2,0%
I94P16,3,3,0%,2,2,0%,2,2,0%
I94P17,3,3,0%,2,2,0%,2,2,0%
I94P18,3,3,0%,2,2,0%,2,2,0%
I94P19,3,3,0%,2,2,0%,2,2,0%
I94P20,3,3,0%,2,2,0%,2,2,0%
I94P21,3,3,0%,2,2,0%,2,2,0%
I94P22,3,3,0%,2,2,0%,2,2,0%
I94P23,3,3,0%,2,2,0%,2,2,0%
I94P24,3,3,0%,2,2,0%,2,2,0%
I94P25,3,3,0%,2,2,0%,2,2,0%
I94P26,3,3,0%,2,2,0%,2,2,0%
I94P27,3,3,0%,2,2,0%,2,2,0%
I94P28,3,3,0%,2,2,0%,2,2,0%
I94P29,3,3,0%,2,2,0%,2,2,0%
I94P30,3,3,0%,2,2,0%,2,2,0%
I94P31,3,3,0%,2,2,0%,2,2,0%
I94P32,3,3,0%,2,2,0%,2,2,0%
I94P33,3,3,0%,2,2,0%,2,2,0%
I94P34,3,3,0%,2,2,0%,2,2,0%
I94P35,3,3,0%,2,2,0%,2,2,0%
I94P36,3,3,0%,2,2,0%,2,2,0%
I94P37,3,3,0%,2,2,0%,2,2,0%
I94P38,3,3,0%,2,2,0%,2,2,0%
I94P39,3,3,0%,2,2,0%,2,2,0%
I94P40,3,3,0%,2,2,0%,2,2,0%
I94P41,3,3,0%,2,2,0%,2,2,0%
I94P42,3,3,0%,2,2,0%,2,2,0%
I94P43,3,3,0%,2,2,0%,2,2,0%
I94P44,3,3,0%,2,2,0%,2,2,0%
I94P45,3,3,0%,2,2,0%,2,2,0%
I94P46,3,3,0%,2,2,0%,2,2,0%
I94P47,3,3,0%,2,2,0%,2,2,0%
I94P48,3,3,0%,2,2,0%,2,2,0%
I94P49,3,3,0%,2,2,0%,2,2,0%
I94P50,3,3,0%,2,2,0%,2,2,0%
I94P51,3,3,0%,2,2,0%,2,2,0%
I94P52,3,3,0%,2,2,0%,2,2,0%
I94P53,3,3,0%,2,2,0%,2,2,0%
I94P54,3,3,0%,2,2,0%,2,2,0%
I94P55,3,3,0%,2,2,0%,2,2,0%
I94P56,3,3,0%,2,2,0%,2,2,0%
I94P57,3,3,0%,2,2,0%,2,2,0%
I94P58,3,3,0%,2,2,0%,2,2,0%
I94P59,3,3,0%,2,2,0%,2,2,0%
I94P60,3,3,0%,2,2,0%,2,2,0%
I94P61,3,3,0%,2,2,0%,2,2,0%
I94P62,3,3,0%,2,2,0%,2,2,0%
I94P63,3,3,0%,2,2,0%,2,2,0%
I94P64,3,3,0%,2,2,0%,2,2,0%
I94P65,3,3,0%,2,2,0%,2,2,0%
I94P66,3,3,0%,2,2,0%,2,2,0%
I94P67,3,3,0%,2,2,0%,2,2,0%
I94P68,3,3,0%,2,2,0%,2,2,0%
I94P69,3,3,0%,2,2,0%,2,2,0%
I94P70,3,3,0%,2,2,0%,2,2,0%
I94P71,3,3,0%,2,2,0%,2,2,0%
I94P72,3,3,0%,2,2,0%,2,2,0%
I94P73,3,3,0%,2,2,0%,2,2,0%
I94P74,3,3,0%,2,2,0%,2,2,0%
I94P75,3,3,0%,2,2,0%,2,2,0%
I94P76,3,3,0%,2,2,0%,2,2,0%
I94P77,3,3,0%,2,2,0%,2,2,0%
I94P78,3,3,0%,2,2,0%,2,2,0%
I94P79,3,3,0%,2,2,0%,2,2,0%
I94P80,3,3,0%,2,2,0%,2,2,0%
I94P81,3,3,0%,2,2,0%,2,2,0%
I94P82,3,3,0%,2,2,0%,2,2,0%
I94P83,3,3,0%,2,2,0%,2,2,0%
I94P84,3,3,0%,2,2,0%,2,2,0%
I94P85,3,3,0%,2,2,0%,2,2,0%
I94P86,3,3,0%,2,2,0%,2,2,0%
I94P87,3,3,0%,2,2,0%,2,2,0%
I94P88,3,3,0%,2,2,0%,2,2,0%
I94P89,3,3,0%,2,2,0%,2,2,0%
I94P90,3,3,0%,2,2,0%,2,2,0%
I94P91,3,3,0%,2,2,0%,2,2,0%
I94P92,3,3,0%,2,2,0%,2,2,0%
I94P93,3,3,0%,2,2,0%,2,2,0%
I94P94,3,3,0%,2,2,0%,2,2,0%
I94P95,3,3,0%,2,2,0%,2,2,0%
I95P00,3,3,0%,2,2,0%,2,2,0%
I95P01,3,3,0%,2,2,0%,2,2,0%
I95P02,3,3,0%,2,2,0%,2,2,0%
I95P03,3,3,0%,2,2,0%,2,2,0%
I95P04,3,3,0%,2,2,0%,2,2,0%
I95P05,3,3,0%,2,2,0%,2,2,0%
I95P06,3,3,0%,2,2,0%,2,2,0%
I95P07,3,3,0%,2,2,0%,2,2,0%
I95P08,3,3,0%,2,2,0%,2,2,0%
I95P09,3,3,0%,2,2,0%,2,2,0%
I95P10,3,3,0%,2,2,0%,2,2,0%
I95P11,3,3,0%,2,2,0%,2,2,0%
I95P12,3,3,0%,2,2,0%,2,2,0%
I95P13,3,3,0%,2,2,0%,2,2,0%
I95P14,3,3,0%,2,2,0%,2,2,0%
I95P15,3,3,0%,2,2,0%,2,2,0%
I95P16,3,3,0%,2,2,0%,2,2,0%
I95P17,3,3,0%,2,2,0%,2,2,0%
I95P18,3,3,0%,2,2,0%,2,2,0%
I95P19,3,3,0%,2,2,0%,2,2,0%
I95P20,3,3,0%,2,2,0%,2,2,0%
I95P21,3,3,0%,2,2,0%,2,2,0%
I95P22,3,3,0%,2,2,0%,2,2,0%
I95P23,3,3,0%,2,2,0%,2,2,0%
I95P24,3,3,0%,2,2,0%,2,2,0%
I95P25,3,3,0%,2,2,0%,2,2,0%
I95P26,3,3,0%,2,2,0%,2,2,0%
I95P27,3,3,0%,2,2,0%,2,2,0%
I95P28,3,3,0%,2,2,0%,2,2,0%
I95P29,3,3,0%,2,2,0%,2,2,0%
I95P30,3,3,0%,2,2,0%,2,2,0%
I95P31,3,3,0%,2,2,0%,2,2,0%
I95P32,3,3,0%,2,2,0%,2,2,0%
I95P33,3,3,0%,2,2,0%,2,2,0%
I95P34,3,3,0%,2,2,0%,2,2,0%
I95P35,3,3,0%,2,2,0%,2,2,0%
I95P36,3,3,0%,2,2,0%,2,2,0%
I95P37,3,3,0%,2,2,0%,2,2,0%
I95P38,3,3,0%,2,2,0%,2,2,0%
I95P39,3,3,0%,2,2,0%,2,2,0%
I95P40,3,3,0%,2,2,0%,2,2,0%
I95P41,3,3,0%,2,2,0%,2,2,0%
I95P42,3,3,0%,2,2,0%,2,2,0%
I95P43,3,3,0%,2,2,0%,2,2,0%
I95P44,3,3,0%,2,2,0%,2,2,0%
I95P45,3,3,0%,2,2,0%,2,2,0%
I95P46,3,3,0%,2,2,0%,2,2,0%
I95P47,3,3,0%,2,2,0%,2,2,0%
I95P48,3,3,0%,2,2,0%,2,2,0%
I95P49,3,3,0%,2,2,0%,2,2,0%
I95P50,3,3,0%,2,2,0%,2,2,0%
I95P51,3,3,0%,2,2,0%,2,2,0%
I95P52,3,3,0%,2,2,0%,2,2,0%
I95P53,3,3,0%,2,2,0%,2,2,0%
I95P54,3,3,0%,2,2,0%,2,2,0%
I95P55,3,3,0%,2,2,0%,2,2,0%
I95P56,3,3,0%,2,2,0%,2,2,0%
I95P57,3,3,0%,2,2,0%,2,2,0%
I95P58,3,3,0%,2,2,0%,2,2,0%
I95P59,3,3,0%,2,2,0%,2,2,0%
I95P60,3,3,0%,2,2,0%,2,2,0%
I95P61,3,3,0%,2,2,0%,2,2,0%
I95P62,3,3,0%,2,2,0%,2,2,0%
I95P63,3,3,0%,2,2,0%,2,2,0%
I95P64,3,3,0%,2,2,0%,2,2,0%
I95P65,3,3,0%,2,2,0%,2,2,0%
I95P66,3,3,0%,2,2,0%,2,2,0%
I95P67,3,3,0%,2,2,0%,2,2,0%
I95P68,3,3,0%,2,2,0%,2,2,0%
I95P69,3,3,0%,2,2,0%,2,2,0%
I95P70,3,3,0%,2,2,0%,2,2,0%
I95P71,3,3,0%,2,2,0%,2,2,0%
I95P72,3,3,0%,2,2,0%,2,2,0%
I95P73,3,3,0%,2,2,0%,2,2,0%
I95P74,3,3,0%,2,2,0%,2,2,0%
I95P75,3,3,0%,2,2,0%,2,2,0%
I95P76,3,3,0%,2,2,0%,2,2,0%
I95P77,3,3,0%,2,2,0%,2,2,0%
I95P78,3,3,0%,2,2,0%,2,2,0%
I95P79,3,3,0%,2,2,0%,2,2,0%
I95P80,3,3,0%,2,2,0%,2,2,0%
I95P81,3,3,0%,2,2,0%,2,2,0%
I95P82,3,3,0%,2,2,0%,2,2,0%
I95P83,3,3,0%,2,2,0%,2,2,0%
I95P84,3,3,0%,2,2,0%,2,2,0%
I95P85,3,3,0%,2,2,0%,2,2,0%
I95P86,3,3,0%,2,2,0%,2,2,0%
I95P87,3,3,0%,2,2,0%,2,2,0%
I95P88,3,3,0%,2,2,0%,2,2,0%
I95P89,3,3,0%,2,2,0%,2,2,0%
I95P90,3,3,0%,2,2,0%,2,2,0%
I95P91,3,3,0%,2,2,0%,2,2,0%
I95P92,3,3,0%,2,2,0%,2,2,0%
I95P93,3,3,0%,2,2,0%,2,2,0%
I95P94,3,3,0%,2,2,0%,2,2,0%
I95P95,3,3,0%,2,2,0%,2,2,0%
I96P00,23,23,0%,35,35,0%,2,2,0%
I96P01,23,23,0%,35,35,0%,2,2,0%
I96P02,23,23,0%,35,35,0%,2,2,0%
I96P03,23,23,0%,35,35,0%,2,2,0%
I96P04,23,23,0%,35,35,0%,2,2,0%
I96P05,23,23,0%,35,35,0%,2,2,0%
I96P06,23,23,0%,35,35,0%,2,2,0%
I96P07,23,23,0%,35,35,0%,2,2,0%
I96P08,23,23,0%,35,35,0%,2,2,0%
I96P09,23,23,0%,35,35,0%,2,2,0%
I96P10,23,23,0%,35,35,0%,2,2,0%
I96P11,23,23,0%,35,35,0%,2,2,0%
I96P12,23,23,0%,35,35,0%,2,2,0%
I96P13,23,23,0%,35,35,0%,2,2,0%
I96P14,23,23,0%,35,35,0%,2,2,0%
I96P15,23,23,0%,35,35,0%,2,2,0%
I96P16,23,23,0%,35,35,0%,2,2,0%
I96P17,23,23,0%,35,35,0%,2,2,0%
I96P18,23,23,0%,35,35,0%,2,2,0%
I96P19,23,23,0%,35,35,0%,2,2,0%
I96P20,23,23,0%,35,35,0%,2,2,0%
I96P21,23,23,0%,35,35,0%,2,2,0%
I96P22,23,23,0%,35,35,0%,2,2,0%
I96P23,23,23,0%,35,35,0%,2,2,0%
I96P24,23,23,0%,35,35,0%,2,2,0%
I96P25,23,23,0%,35,35,0%,2,2,0%
I96P26,23,23,0%,35,35,0%,2,2,0%
I96P27,23,23,0%,35,35,0%,2,2,0%
I96P28,23,23,0%,35,35,0%,2,2,0%
I96P29,23,23,0%,35,35,0%,2,2,0%
I96P30,23,23,0%,35,35,0%,2,2,0%
I96P31,23,23,0%,35,35,0%,2,2,0%
I96P32,23,23,0%,35,35,0%,2,2,0%
I96P33,23,23,0%,35,35,0%,2,2,0%
I96P34,23,23,0%,35,35,0%,2,2,0%
I96P35,23,23,0%,35,35,0%,2,2,0%
I96P36,23,23,0%,35,35,0%,2,2,0%
I96P37,23,23,0%,35,35,0%,2,2,0%
I96P38,23,23,0%,35,35,0%,2,2,0%
I96P39,23,23,0%,35,35,0%,2,2,0%
I96P40,23,23,0%,35,35,0%,2,2,0%
I96P41,23,23,0%,35,35,0%,2,2,0%
I96P42,23,23,0%,35,35,0%,2,2,0%
I96P43,23,23,0%,35,35,0%,2,2,0%
I96P44,23,23,0%,35,35,0%,2,2,0%
I96P45,23,23,0%,35,35,0%,2,2,0%
I96P46,23,23,0%,35,35,0%,2,2,0%
I96P47,23,23,0%,35,35,0%,2,2,0%
I96P48,23,23,0%,35,35,0%,2,2,0%
I96P49,23,23,0%,35,35,0%,2,2,0%
I96P50,23,23,0%,35,35,0%,2,2,0%
I96P51,23,23,0%,35,35,0%,2,2,0%
I96P52,23,23,0%,35,35,0%,2,2,0%
I96P53,23,23,0%,35,35,0%,2,2,0%
I96P54,23,23,0%,35,35,0%,2,2,0%
I96P55,23,23,0%,35,35,0%,2,2,0%
I96P56,23,23,0%,35,35,0%,2,2,0%
I96P57,23,23,0%,35,35,0%,2,2,0%
I96P58,23,23,0%,35,35,0%,2,2,0%
I96P59,23,23,0%,35,35,0%,2,2,0%
I96P60,23,23,0%,35,35,0%,2,2,0%
I96P61,23,23,0%,35,35,0%,2,2,0%
I96P62,23,23,0%,35,35,0%,2,2,0%
I97P00,3,3,0%,2,2,0%,2,2,0%
I97P01,3,3,0%,2,2,0%,2,2,0%
I97P02,3,3,0%,2,2,0%,2,2,0%
I97P03,3,3,0%,2,2,0%,2,2,0%
I97P04,3,3,0%,2,2,0%,2,2,0%
I97P05,3,3,0%,2,2,0%,2,2,0%
I97P06,3,3,0%,2,2,0%,2,2,0%
I97P07,3,3,0%,2,2,0%,2,2,0%
I97P08,3,3,0%,2,2,0%,2,2,0%
I97P09,3,3,0%,2,2,0%,2,2,0%
I97P10,3,3,0%,2,2,0%,2,2,0%
I97P11,3,3,0%,2,2,0%,2,2,0%
I97P12,3,3,0%,2,2,0%,2,2,0%
I97P13,3,3,0%,2,2,0%,2,2,0%
I97P14,3,3,0%,2,2,0%,2,2,0%
I97P15,3,3,0%,2,2,0%,2,2,0%
I97P16,3,3,0%,2,2,0%,2,2,0%
I97P17,3,3,0%,2,2,0%,2,2,0%
I97P18,3,3,0%,2,2,0%,2,2,0%
I97P19,3,3,0%,2,2,0%,2,2,0%
I97P20,3,3,0%,2,2,0%,2,2,0%
I97P21,3,3,0%,2,2,0%,2,2,0%
I97P22,3,3,0%,2,2,0%,2,2,0%
I97P23,3,3,0%,2,2,0%,2,2,0%
I97P24,3,3,0%,2,2,0%,2,2,0%
I97P25,3,3,0%,2,2,0%,2,2,0%
I97P26,3,3,0%,2,2,0%,2,2,0%
I97P27,3,3,0%,2,2,0%,2,2,0%
I97P28,3,3,0%,2,2,0%,2,2,0%
I97P29,3,3,0%,2,2,0%,2,2,0%
